id,sentences,label
754,da ne pamte jer malo je iza milanovića ostalo,0
755,predstojnik ureda i njegov intimus tomislav saucha sada uskokov optuženik u aferi dnevnice godinama spašava hdzovu vladu od raspada dok veliki broj njegovih ministara i danas podržava plenkovićevu vladu,0
756,tomislav je bio uz mene godinama vodio je moj ured vidjeli smo se svaki dan i ne želim vjerovati da je to napravio rekao je milanović o sauchi naglasivši kako je situacija oko sauche vrlo nezgodna  za njega,1
757,štoviše javno je rekao kako sauchu ne bi izbacio iz stranke i to u vrijeme kada je postalo jasno da je pokrenuta istraga,1
758,to mi je blizak čovjek mlađi od mene radio je u kabinetu,1
759,nije sudjelovao u donošenju bitnih političkih odluka,0
760,upravljao je malim iznosom novca to su bagatele rekao je milanović prije dvije godine,0
761,u kampanji o sauchi je govorio da on nije njegova instalacija,1
762,danas se u središnjici stranke u smičiklasovoj ulici u 11 sati održao sastanak članova mosta treće opcije koja je na izborima postigla neočekivan rezultat i bez čije se potpore sada ne može sastaviti vlada,0
763,nakon sastanka najavljena je press konferencija za 1630 a prije toga petrov prgomet i lovrinović sastali su se sa sdpom i hdzom,0
764,na press konferenciji pojavio se samo božo petrov,0
765,most je otvorio razgovore s hdzom i sdpom,1
766,smatramo da hrvatskoj u ovom trenutku treba jedinstvo,0
767,mi smo u mostu uspjeli prevladati svjetonazorske podjele iako smo u početku bili heterogeni,1
768,mi očekujemo od jednih i drugih da razumiju štoje prioritet a to je gospodarstvo i da se u hrvatskoj pokuša napraviti jedinstvena vlada,0
769,to je jedino kako se mogu učiniti reforme,0
770,jedinstvo je izuzetno potrebno,0
771,smatramo da mi u ovom trenutku možemo biti moderator jedinstvu hdza i sdpa,0
772,smatramo da oni nakon 25 godina mogu zaustaviti animozitet i teške riječi barem na dvije godine,1
773,to je nužno za republiku hrvatsku kazao je petrov dodajući kako bi sve drugo bilo prevara birača s njihove strane,0
774,sve ostalo bila bi prevara birača mosta za koji su glasali i oni koji naginju ulijevo i udesno ali su svoj glas mostu dali jer podržavaju ideju da hrvatska može ići naprijed i da je potrebno jedinstvo  pojasnio je,1
775,u idućem razdoblju slijedi usuglašavanje reformi s jedne i s druge strane nakon prve i druge faze uslijedit će definiranje mandatara i to će biti zadnja faza,0
776,ovo je tek početak razgovora,0
777,danas smo iznijeli glavna načela,1
778,drugi uvjet je da svi zajedno sjednemo za stol,1
779,i mi ćemo također predložiti mandatara vlade,0
780,o mandatarima ćemo razgovarati tek nakon što dogovorimo prvu i drugu fazu  rekao je petrov,0
781,što ako nas odbiju,0
782,vjerujem da će biti dovoljno političke mudrosti i da se to neće dogoditi poručio je petrov na kraju,0
783,nedugo nakon njegovog obraćanja novinarima stiglo je i priopćenje iz mosta koje prenosimo u cijelosti,0
784,na sastanku nacionalnog vijeća mosta nezavisnih lista odlučeno je da hrvatskoj demokratskoj zajednici hdz i socijaldemokratskoj partiji sdp predložimo zajedničko i konsenzualno formiranje reformske vlade u idućem mandatnom razdoblju,0
785,izbori su pokazali da su hrvatski birači podijeljeni na način koji onemogućava jednostrano formiranje vlade bilo lijeve bilo desne koalicije,1
786,jednako tako birači mosta prema kojima mi nedvojbeno snosimo najveću odgovornost jasno su priželjkivali da most ne uđe u jednostranu koaliciju niti s hdzom ni sa sdpom te su svojim glasovima nedvojbeno podržali takvu poziciju,1
787,nadalje hrvatska se nalazi u krajnje ozbiljnoj gospodarskoj situaciji kao i u dramatičnim međunarodnim okolnostima emigrantskoizbjegličke krize i problema koji su se javili unutar europske unije što zahtijeva nacionalni konsenzus i jedinstveno djelovanje,0
788,most nezavisnih lista ne želi biti razlogom produbljivanja podjela u hrvatskom društvu s jedne strane a ne želi biti niti onaj tko drugima uvjetuje reforme a da i sam ne sudjeluje u njihovu rješavanju,1
789,most smatra da u pat poziciji dosadašnjih političkih opcija koje su dvadesetak godina vodile hrvatsku može biti moderator konsenzusom formirane reformske vlade,1
790,svjesni smo da bi vlada bez jedne od dviju nacionalno najsnažnijih opcija bila teško hendikepirana u provedbi najvažnijih reformi kao što je primjerice reforma javne uprave,0
791,za tu i još neke druge reforme bit će potrebne i ustavne promjene a to znači i nužnu dvotrećinsku saborsku većinu kao i spremnost da ih se podrži u provedbi nakon izglasavanja,0
792,reformska vlada ne može biti bazirana na jednoj od predizbornih koalicija jer te koalicije nemaju kapacitet konsenzusa za koji su uz most potrebni i hdz i sdp,0
793,mi nećemo odbiti da i njihovi koalicijski partneri i druge parlamentarne stranke koje to žele podrže reformsku vladu ali za nacionalno jedinstvo prolaska kroz reforme nužna je temeljna konsenzualna suradnja triju ključnih političkih opcija,1
794,pri tome most svoju ulogu ne smatra privilegiranom,1
795,taj položaj svojim su glasovima predložili i zadali birači,1
796,vjerujemo da je cijela hrvatska javnost svjesna da dvije najveće stranke jedna drugoj ne mogu nametnuti mandatara,0
797,mi od njih to i ne očekujemo,0
798,zato smo sami spremni predložiti mandatara kao moderatora zajedničke reformske vlade,0
799,„spremni smo preuzeti odgovornost,0
800,predlagati i provoditi reformska rješenja na dobrobit hrvatske,0
801,sve nužne reforme i vremenske okvire tako nećemo nametnuti drugima nego i samima sebi,1
802,opseg reformi i redoslijed prioriteta odredit ćemo zajedno  konsenzusom pri tome uključujući i javnost kako stručnu tako i opću kako bi se izbjegli svi nepotrebni otpori,0
803,ako je most svjetonazorski heterogen a uspio je ujediniti različite ljude s ciljem gospodarskog oporavka hrvatske vjerujemo da bi i druge dvije stranke u korist hrvatske mogle učiniti isto“ poručio je božo petrov,0
804,u slučaju dogovora zajednički će se odrediti dinamika usuglašavanja i provođenja procesa reformi,0
805,nakon mandata reformske vlade pred hrvatskom bi bili otvoreni novi izbori u kojima bismo sve svoje različitosti mogli staviti pred birače ne plašeći se više za ono temeljno stabilnost reformirane hrvatske države i punu političku zrelost hrvatskog društva,1
806,most na tim izborima može i nestati ali hrvatska mora prestati tonuti,1
807,kovačić i petrina došli su u sjedište stranke no oba su bila bez komentara,0
808,iako je presica najavljena za 1630 čelnici most koji su na sastanku s hdzom još nisu došli,0
809,sastanak je završio a što je dogovoreno otkrit će tek na pressici,0
810,sastanak traje doznajte na indexu kakva će biti odluka,0
811,u 1630 most će održati press konferenciju,1
812,na pitanje novinara zašto su im lagali da će prgomet kasniti zbog obveza u bolnici prgomet kazao vrijedni smo vrijedni ljudi sve stignu,0
813,petrov je okupljenim novinarima kazao kako će izjave dati nakon sastanka,0
814,stigli su konačno i petrov prgomet te lovrinović koji su navodno na sastanku koji se održao u slastičarnici dogovorili stav koji će iznijeti članovima,1
815,ivan kovačić načelnik omiša kazao je novinarima da su sve opcije otvorene,1
816,što da vam kažem sve su opcije dogovorene pa i koalicija otvorenog jedinstva,0
817,važno je da ne prevarimo građane hajduk će uvijek biti prvak,0
818,most je čvršći nego ikad poručuje jedan od 19 zastupnika koji je došao na sastanak,1
819,drugi dodaje u mostu postoje dvije struje istosmjerna i izmjenična,1
820,drago prgomet će kasniti,0
821,načelnik tompojevaca tomislav panenić kazao je novinarima kako most neće podržati niti milanovića niti karamarka kao premijere jer su obojica omraženi glasačima,0
822,petrina je dodao jedinstveni smo zasad,0
823,i hdz i sdp sada pokušavaju privabiti božu petrova dragu prgomet i ostatak vrha mosta nezavisnih lista da se priklone njihovoj opciji te im tako pomognu sastaviti vladu,1
824,neslužbeno su curile informacije o kojekakvim ponudama pozicijama u vladi i slično no petrov i most neke od tih stvari su demantirali dok su neke mogućnosti kategorički odbili,1
825,petrov je jučer kazao kako koalicije neće biti niti s hdzom niti s sdpom no o daljnjim konkretnim potezima ne želi govoriti dok se ne obavi sastanak stranke te susreti s jednom i drugom stranom,0
826,podsjetimo mostovci su više puta naglasili kako ih fotelje ustupci i pozicije ne zanimaju već su jedino ono na čemu će inzistirati reforme s naglaskom na pravosuđe i javnu upravu te bolne rezove,1
827,šatoraši su se nešto prije 18 sati u povorci uputili prema šatoru u savskoj u kojem prosvjeduju još od 20 listopada prošle godine,0
828,u dužoj povorci praćenoj policijom uputili su se preko trga bana jelačića frankopanskom te dalje savskom do prosvjedničkog šatora u savskoj 66,0
829,usput su zastali na kamenitim vratima gdje su se pomolili,0
830,zbog duge kolone na trgu bana jelačića te u frankopanskoj i savskoj ulici došlo je do prekida tramvajskog i drugog prometađuro glogoški i josip klemm najavili su da u prosvjedničkom šatoru neće biti nikakvih izjava jer su kako kažu sve već rekli na konferenciji za novinare,0
831,predsjednik udruge 100postotnih invalida domovinskog rata i jedan od vođa prosvjednika đuro glogoški novinarima je izjavio kako su odlučili povući iz crkve sv,0
832,marka gdje su sinoć probdjeli te s markova trga,0
833,glogoški je najavljujući razgovor s premijerom milanovićem u vladi rekao da će biti uz prisustvo medija,0
834,milanović je podsjećamo šatoraše pozvao da u ponedjeljak u 10 sati dođu na razgovor u banske dvore,0
835,uz milanovića vladu će na razgovoru predstavljati predrag matić i ante kotromanović,0
836,iza podneva prosvjednika probio je policijski kordon u ćirilometodskoj ulici i dotrčao do crkve sv,1
837,marka gdje od četvrtka prosvjeduje skupina branitelja na čelu s đurom glogoškim i josipom klemmom,1
838,prosvjednici su u ćirilometodskoj ulici i kod kamenitih vrata maknuli metalne ograde koje je postavila policija nakon čega je pedesetak njih kod starogradske vijećnice probilo kordon i trčeći stiglo na markov trg gdje su stali uz crkvu,0
839,javni poziv šefa oporbene stranke da nije dobro da se primjenjuje zakon na jednu društvenu skupinu ništa drugo nego državni udar,1
840,isto tako kada čelnik te društvene skupine poziva redarstvene snage jedne zemlje da se pridruže bezakonju također je državni udar,1
841,upravo je to ono što se događa trenutno u hrvatskoj,0
842,naime šef hdza tomislav karamarko pozvao je da se na branitelje ne primjenjuje zakon dok je đuro glogoški pozvao policajce da otkažu poslušnost i da pređu na njihovu stranu,1
843,državni udar je naziv za protivustavnu i protivzakonitu smjenu nositelja vlasti u nekoj državi,1
844,za cilj udar nema radikalnu izmjenu političkog uređenja nego isključivo preraspodjelu vlasti unutar već postojećeg političkog sistema,1
845,za rtl je nakon povlačenja s markovog trga govorio i glogoški,1
846,rekao je da i dalje zahtjevaju smjenu predraga matića zajedno s njegovom zamjenicom i pomoćnikom,0
847,do ovog prosvjeda na markovom trgu nije ni trebalo doći predsjednik vlade je puno ranije trebao donijeti odluku o sastanku s nama,1
848,premijer je u zadnje vrijeme ignorirao naše pozive tako da je ovo veliki pomak kaže glogoški,1
849,josip klemm izredao se večeras u središnjim informativnim emisijama svih nacionalnih televizija,1
850,nije u redu da branitelji čekaju sastanak s premijerom milanovićem 222 dana rekao je klemm za hrt ali nije želio otkriti o čemu će u ponedjeljak razgovarati s milanovićem,0
851,to ni sam premijer još ne zna rekao je klemm te dodao kako očekuje da će susret biti javan,1
852,govoreći o povlačenju s markovog trga klemm za rtl tvrdi da su se branitelji ponijeli hrabro i mudro te ponovo pokazali građanima koliko vole svoju zemlju,1
853,samo sat vremena nakon što je premijer odredio termin sastanka mi smo se maknuli s markovog trga i vratili se u savsku kaže klemm,0
854,u razgovoru za novu tv klemm se osvrnuo zbivanja u četvrtak navečer na markovom trgu,1
855,tko je mogao dozvoliti da hrvatske branitelje u crkvi napadne hrvatske policija zapitao se klemm te dodao da branitelji neće odustati od borbe za državu,0
856,nakon odlaska šatoraša policija se počela povlačiti iz gornjeg grada,1
857,promet u centru zagreba je normaliziran,0
858,kolona je stigla do savske,0
859,dio se šatoraša stao pored šatora a dio okupirao kafiće u blizini,1
860,čekat će ponedjeljaki sastanak s premijerom,0
861,policija je zatvorila dio savske,0
862,prilikom spuštanja s markovog trga šatoraši su naišlina djevojku koja im je kazala da su bez mozga,1
863,oni su uzvratili vrijeđanjem a jedan od njih je došao do nje i želio je udariti no srećom čim je digao ruku policija je uskočila i spriječila ga 1750 šatoraši uz pjesmu odlaze s gornjeg grada,0
864,idemo u savsku,0
865,odlučili smo prihvatiti milanovićevu ponudu  sastanak u ponedjeljak u 10 sati,0
866,scene koje su se događale sinoć nisu nešto što bi trebalo izlaziti iz hrvatske,1
867,osobitu ćemo pozornosti posvetiti onima koji su naredili hrvatskoj policiji da krene na hrvatske branitelje rekao je glogoški,0
868,klemm je opet ušao u crkvu ali pustio je vani invalide s razvučenom zastavom,0
869,klemm je sve iz crkve pozvao da stanu ispred crkve uskoro stiže konačna odluka1656 klemm je išao smiriti na kamenitim vratima gdje bi opet moglo doći do gužve nemojte upropastiti ovu priliku smirite se skoro sve smo dogovorili,0
870,klemm je novinarima samo kratko rekao 70 posto svega je dogovoreno,0
871,klemm je okupio šatoraše koji se nalaze s druge strane barikada,0
872,predsjednik hdza tomislav karamarko na pressici u sjedištu stranke rekao je da mu je žao što se nismo radi nečeg drugog našli jer su oni dobili svoj gospodarski program oporavka,0
873,moramo se bavit premijerom i njegovom presicom,0
874,mogli smo monstruozne optužbe čuti od njega vezano za prosvjede koji traju oko osam mjeseci,0
875,mogao je razgovarati  rekao je karamarko,0
876,klemm je otišao na drugu rundu pregovora,1
877,klemm se vratio u crkvu vrata su se zatvorila sada će se dogovoriti što dalje i onda objaviti medijima,0
878,klemm je napustio markov trg policija je zabranila da novinari idu za njim otišao je s nekim razgovarati policija je blokirala područje pregovora,0
879,u 16 sati šatoraši najavili pressicu,0
880,obavještavamo vas da će predsjednik hdza gospodin tomislav karamarko održati konferenciju za novinare danas 29 svibnja 2015 u 1630 sati u središnjici hrvatske demokratske zajednice javili su iz hdza,0
881,još tri invalida napustila su crkvu,0
882,policija ih je legitimirala,0
883,nema potrebe za policijom neka se maknu,0
884,kad se maknu oni i mi ćemo se maknuti,0
885,nismo ovdje da rušimo institucije nadodao je i još kako će se vjerojatno danassutra maknuti uz uvjet da policija ode,1
886,nema potrebe za odmjeravanjem,0
887,vidjeli ste kako su hrvatski policajci jučer jurišali na stopostotne invalide rekao je klemm,0
888,jukić hrtu kaže da nemaju gdje pišati,0
889,opet je došlo do gužve na barikadi na kamenitim vratima,0
890,ali sada je tamo jako puno policije i šatoraši ne mogu proći kordon,0
891,deru se,0
892,no ovdje nema sanse za proboj koliko ima policije,0
893,policija je ipak odlučila propustiti hranu i vodu šatorašima u crkvu,0
894,predsjednik vlade republike hrvatske zoran milanović održat će danas 29 svibnja 2015 u 1400 sati konferenciju za novinare u banskim dvorima,0
895,glogoški je izašao iz crkve poziva policiju da otkaže poslušnost nemojte da majke plaču za svojim sinovima kao devedesetih,0
896,njegova žena klekla je,0
897,jako sam tužan gledao sam direktan prijenos te žalosne epizode nije dobro,1
898,pozivam premijera da razgovara s braniteljima da se prekine agonija,0
899,uvreda za njih je kada kažu da mi njima manipuliramo rekao je karamarko,0
900,mesić je u razgovoru za hrt kazao da je to pokušaj državnog udara,1
901,do daljnjeg je u potpunosti obustavljen promet motornih vozila preko gornjeg grada od raskrižja mesničkastreljačka do ilirskog trga,0
902,obilazni pravci su tuškanac – cmrok – jurjevska – mlinarska – gupčeva zvijezda na sjevernoj strani odnosno gundulićeva – ilica – britanski trg na južnoj strani,0
903,u široj zoni se promet odvija bez posebnih zastoja izvijestili su iz policije,1
904,na barikadu u ćirilometodskukoja je opet uspostavljena stigla je hitna pomoć,0
905,nemojte nam vi novinari sve unišiti skoro je sve gotovo rekao je klemm po povratku s kamenitih vrata i zamolio novinare da se maknu,0
906,danas su nastavljeni pregovori vlade i sindikata,0
907,nakon samo sat vremena novinari su pozvani u dvoranu vlade a u 1620 sati je počelo obraćanje premijera andreja plenkovića i sindikalnih predstavnika sanje šprem i branimira mihalinca,0
908,odmah na početku zajedničkog obraćanja premijer plenković objavio je da je postignut dogovor i da se štrajk prekida što znači da sutra počinje nastava u školama,0
909,plenković je potvrdio da je dogovoreno povećanje koeficijenata kroz tri etape kako se i nagađalo,0
910,od 1 prosinca tako se koeficijent povećava za tri posto,0
911,drugo povećanje od 1 posto je 3 lipnja,0
912,još dva posto će biti isplaćeno 1 siječnja 2021 godine,0
913,dok će učitelji nastavnici i profesori ali i tajnici i računovođe dobiti traženi iznos kroz koeficijente nenastavno osoblje će isti iznos dobiti kroz dodatke rečeno je na zajedničkoj konferenciji za medije,0
914,za nenastavno osoblje ćemo potpisati dodatke granskom kolektivnom ugovoru koji će vrijediti do prosinca 2022 godine,0
915,kroz uredbe o koeficijentima ćemo riješiti pitanje tajnika računovođa ali i ravnatelja njih se zaboravlja rekao je plenković,1
916,štrajk će biti plaćen a nadoknade nastave neće biti dodatno plaćene pojasnili su plenković i sindikati,0
917,predstavnika sindikata preporod željka stipića koji se s ostalim sindikatima sukobio oko toga treba li ovu vladinu ponudu dati na izjašnjavanje članstvu nije bilo za govornicom u vladinoj dvorani,0
918,on je najavio da će njegov sindikat glasati o ponudi,0
919,ovaj kompromis je za dobrobit djece roditelja i normalnog funkcioniranja države zaključio je plenković konferenciju za medije u vladi na kojoj je objavljen dogovor i prekid štrajka,0
920,štrajk će biti plaćen a nadoknade nastave neće biti dodatno plaćene pojasnili su plenković i sindikati,0
921,vilim ribić mi je danas rekao da ja ipak dosta toga razumijem,0
922,je li tako vilime,0
923,to je dobro rekao je plenković,0
924,ovo je vlada koja povećava plaće svima i privatnom sektoru,0
925,povećala se minimalna plaća,0
926,plaća u državnom sektoru se podigla u javnom sektoru se podigla,1
927,plaća se u mandatu moje vlade povećava za 231 posto rekao je plenković,0
928,mi smo postigli naš cilj zacrtanu visinu koeficijenata,1
929,u ovom trenutku smo se složili da se ovakvo rješenje može donijeti danas samo ovakvo,1
930,nenastavno osoblje će dobiti iste iznose kroz dodatke,0
931,svi su jednako vrijedni odgovorio je mihalinec na pitanje znači li to što nenastavno osoblje nije dobilo povećanje da oni nemaju dostojanstvo,1
932,ova vlada je najprije prijatelj poreznih obveznika rekao je plenković,1
933,današnjim kompromisom koji je kvalitetan mi ćemo u 2020 uspjeti ispuniti sve obveze,1
934,sindikati su prvo tražili povećanje koeficijenata za 611% od 1 rujna ove godine odgovorio je plenković na novinarsko pitanje zašto se ranije nije dalo sindikatima ono što su tražili,0
935,mogu najaviti u ime svih kolega da je od sutra štrajk zaustavljen,1
936,sutra se svi vraćaju na radna mjesta i nastavljaju raditi,0
937,imamo puno povjerenje u vladu i premijera da će u četvrtak izmijeniti uredbu,1
938,zahvaljujemo svima koji su nam davali podršku i svim našim članovima koji su sudjelovali u našoj akciji rekao je mihalinec,1
939,predsjednik nezavisnog sindikata zaposlenih u srednjim školama branimir mihalinec rekao je da je napokon došlo do usuglašavanja,0
940,kazao je da će nenastavno osoblje dobiti iste iznose samo kroz dodatke,0
941,plenković je najavio i da će se riješiti pitanje anonimnih prijava koje uznemiravaju učitelje,1
942,nekoliko puta je plenković rekao da je današnji dogovor kompromis,0
943,za nenastavno osoblje ćemo potpisati dodatke granskom kolektivnom ugovoru koji će vrijediti do prosinca 2022 godine,0
944,kroz uredbe o koeficijentima ćemo riješiti pitanje tajnika računovođa ali i ravnatelja njih se zaboravlja rekao je plenković,0
945,od 1 prosinca se koeficijent povećava za tri posto,0
946,drugo povećanje od 1 posto je 3 lipnja,0
947,još dva posto će biti isplaćeno 1 siječnja 2021 godine,0
948,postignut je dogovor i štrajk se prekida objavio je plenković,0
949,nastava počinje već sutra,0
950,novinari su pozvani u dvoranu vlade čini se da je sastanak već gotov,0
951,izjava je zakazana za 1615 sati,0
952,sastanak je trebao početi u 1430 sati no u to su vrijeme pa i malo nakon toga sudionici sastanka još ulazili u zgradu vlade,0
953,još uvijek nema nikakvih informacija o tome je li počeo sastanak sindikata i vlade na čelu s premijerom plenkovićem,1
954,podsjetimo jučer je sastanak počeo tek nakon što su sindikati i vlada satima sjedili u odvojenim prostorijama,0
955,posebni savjetnik premijera zvonko kusić je uoči nastavka pregovora prosvjetnih sindikata s predstavnicima vlade izjavio kako se nada da će se danas ponuditi rješenje koje će prekinuti štrajk u školama,0
956,ja se nadam brzom rješenju izjavio je kusić novinarima ispred banskih dvora,1
957,rekao je i kako se nada da će sutra početi nastava u školama iako ne zna je li to tehnički moguće,0
958,ministrica obrazovanja blaženka divjak izjavila je da su se po svemu sudeći učitelji izborili za povećanje koeficijenata izrazivši očekivanje da će od utorka nastava redovno krenuti,1
959,po svemu sudeći i prema svim najavama ono što možemo zaključiti u ovom trenutku je da su se učitelji izborili za povećanje koeficijenata rekla je ministrica divjak na markovu trgu prije nove runde pregovora između vlade i sindikata koji trebaju početi u 1430,1
960,očekujem da sutra učenici budu u razredu kazala je ministrica,0
961,na sastanak je stigao i vilim ribić,0
962,stigao je i željko stipić iz sindikata preporod jedinog sindikata koji će pitati svoje članove što misle o ponudi,0
963,stipić je uoči sastanka kazao kako će plaćanje dana u štrajku biti sastavni dio ovih pregovora,0
964,sindikati su pluralna organizacija svaka radi po svojim pravilima,0
965,to nije pitanje slaganja ili neslaganja nego unutarnjih pravila sindikata rekao je vilim ribić,1
966,sindikati su ušli na sastanak,1
967,sindikati su došli u vladu,1
968,kažu da su oni ovlašteni donijeti odluku i da neće biti izjašnjavanja,0
969,sindikalna tijela donose odluke i o tome ćemo izvijestiti premijera izjavio je mihalinec uoči sastanka predstavnika prosvjetnih sindikata i vlade,1
970,u medijima se nagađa da je vlada ponudila sindikatima rast koeficijenata sljedećom dinamikom tri posto od 1 prosinca dodatnih jedan posto u 2020 te dva posto u 2021 godini no mihalinec je to odbio potvrditi,1
971,hoće li sutra biti nastave u školama znat ćemo nakon razgovora rekla je sanja šprem predsjednica sindikata hrvatskih učitelja,0
972,postignut je dogovor objavio je premijer plenković,0
973,završio je sastanak užeg vodstva hdza u središnjici stranke,0
974,premijer plenković stigao je na sastanak sa sindikatima,0
975,sindikat preporod će svojim članovima dati da odluče o ponudi vlade,1
976,željko stipić iz sindikata preporod kazao je za n1 kako će se u 13 sati znati hoće li ili neće biti izjašnjavanja o vladinoj ponudi sindikata preporod,0
977,vijeće do 13 sati elektronskim putem odlučuje hoće li ponuda biti prihvaćena s ili bez izjašnjavanja,0
978,ipak kako se čini sindikati nisu jedinstveni po pitanju ideje da o odluci ne glasaju članovi,1
979,iz sindikata preporod prilično su burno reagirali na tu najavu vilima ribića,1
980,kažu da je jadna ona organizacija koja se boji mišljenja svojih članova,0
981,danas 2 prosinca 2019 godine štrajk je proveden u 380 osnovnoškolskih i srednjoškolskih ustanova u kojima djeluju podružnice sindikata preporod,1
982,prema pristiglim podacima u štrajku je sudjelovalo 7450% članova sindikata preporod,0
983,u osnovnoškolskim ustanovama štrajkalo je 7357% članova a u srednjoškolskim ustanovama 7733% članova objavili su iz sindikata preporod,0
984,n1 neslužbeno doznaje da je vlada ponudila sindikatima rast koeficijenata i to sljedećom dinamikom 3 posto od 1 prosinca dodatnih 1 posto u 2020 te 2 posto u 2021 godini,0
985,uoči sastanka sa sindikatima koji je zakazan za danas u 1430 sati u banskim dvorima sastat će se vodstvo hdza,0
986,siniša mihelić predsjednik sindikata sudionika u prometu za hrt je istaknuo kako poznaje obje strane one koji uplaćuju u proračun i stavljaju novac i one druge,0
987,činjenice će pokazati to da ako sindikati pristanu na nekakav reprogram 33 22 posto tu će maksimalno istrpjeti članstvo i izgubit će potporu članstva da im je ovo jedna i jedina šansa da izbore 6% tvrdi mihelić,1
988,očito je da se radi o ponudi koja nije na tragu onoga što su učitelji i profesori tražili jer da jest onda ne bi bilo potrebe za najavom da se neće dati na referendum jedino ako premijer andrej plenković nije u potpunosti popustio i ide u ono povećanje 611 koje su učitelji tražili od početka komentirao je za hrt nikola grmoja,1
989,1047 profesor bruno kokot iz zagrebačke škole za grafiku dizajn i medijsku produkciju komentirao je za n1 informaciju da o novoj ponudi vlade neće biti referendumskog izjašnjavanja,0
990,ja vjerujem da će nas sindikalni čelnici i dalje gorljivo zastupati kao i dosad i vjerujem da će proceduralno ovo biti riješeno na najbolji mogući način,0
991,na koncu ne možemo imati referendum svaki tjedan kaže profesor,1
992,od dobro upućenog izvora doznajemo kako će premijer andrej plenković učiteljima koji štrajkaju ponuditi povećanje koeficijenata ali i da nije točna informacija koja se jučer pojavila da je plenković učiteljima i profesorima ponudio podizanje koeficijenta u dva navrata po modelu 3 plus 3 posto,1
993,analitičari su komentirali štrajk,0
994,za ovakvu situaciju krive premijera plenkovića i njegovu vladu,0
995,danas je 36 dan štrajka u školama,0
996,završio je kontinuirani štrajk na filozofskom fakultetu odlučio je jutros štrajkački odbor tog fakulteta,0
997,od utorka sve službe rade po redovnom radnom vremenu,0
998,do dogovora s vladom štrajkat će jedan dan tjedno,0
999,0910 poznat je termin sastanka,0
1000,pregovori bi trebali početi u 1430 sati,0
1001,sindikat hrvatskih učitelja i sindikat srednjih škola danas će imati sastanke svojih središnjih sindikalnopolitičkih tijela i oni će donijeti odluku o ponudi,1
1002,sindikat znanosti i visokog obrazovanja će o tome raspravljati na vijeću,0
1003,neće se odlučivati više na referendumu svih članova jer je referendum sve rekao,0
1004,ne moramo ići na referendum,0
1005,nema nikakvog razloga ponovno jer bi to produljilo štrajk rekao je u razgovoru za n1 čelnik nezavisnog sindikata znanosti i visokog obrazovanja vilim ribić,0
1006,to nije bio uvjet vlade već je to logika situacije,0
1007,mi znamo što nam je raditi jer nam je to referendum rekao dodaje,1
1008,u 19 sati u hdzu će se održati zajednička sjednica predsjedništva i nacionalnog vijeća hdza,0
1009,za pretpostaviti je da će se pregovori sa sindikatima održati prije toga,0
1010,no još se ništa ne zna,0
1011,sutra će biti objavljeni rezultati pisa testova,0
1012,riječ je o istraživanju koje se provodi s ciljem prikupljanja međunarodno usporedivih podataka o kvaliteti učinkovitosti i pravednosti obrazovnih sustava,1
1013,hrvatska se dosad nije proslavila na zadnjem ovakvom istraživanju 2015 godine hrvatski učenici bili su na 36 mjestu od 72 zemlje,1
1014,zbog nastavka razgovora s predstavnicima sindikata u sustavu obrazovanja premijer andrej plenković otkazao je sudjelovanje na unovoj konferenciji o klimatskim promjenama u madridu potvrđeno je u nedjelju navečer iz banskih dvora,0
1015,sve ide prema dogovoru ali nisu svi sindikati zadovoljni,1
1016,jučer su sastanci i pregovori trajali od 15 do 22 sata,0
1017,branimir mihalinec tada je novinarima samo kratko kazao kako im treba još malo vremena,0
1018,od dobro upućenog izvora doznajemo kako će premijer andrej plenković učiteljima koji štrajkaju ponuditi povećanje koeficijenata,1
1019,n1 neslužbeno doznaje da je vlada ponudila sindikatima rast koeficijenata i to sljedećom dinamikom 3 posto od 1 prosinca dodatnih 1 posto u 2020 te 2 posto u 2021 godini,1
1020,danas smo zaključili da trebamo još malo vremena za razgovor,0
1021,sutra ćemo nastaviti pregovore sutra očekujemo završetak,0
1022,dogovorili smo da daljnje izjave ne dajemo nećemo izlaziti s detaljima rekao je mihalinec nakon jučerašnjeg sastanka,1
1023,u međuvremenu štrajk se nastavlja a među sindikatima je izbila svađa,1
1024,sindikat preporod ne slaže se naime s ostalim sindikatima koji smatraju da ne treba provesti izjašnjavanje članova sindikata o novoj ponudi vlade,0
1025,iz preporoda su najavili da će oni provesti izjašnjavanje među svojim članovima,1
1026,ipak čini se da sve ide prema dogovoru a uoči sastanka ministrica divjak poručila je kako izgleda da su se sindikati izborili za povećanje koeficijenata te da očekuje djecu sutra u školskim klupama,1
1027,grabar kitarović nova je hrvatska presjednica,0
1028,hrvatska je prvi put u povijesti smijenila predsjednika,0
1029,naime aktualni predsjednik josipović prvi je čelnik države koji nije uspio osvojiti drugi mandat,1
1030,pobjedom svoje kandidatkinje hdz prvi put nakon 15 godina daje hrvatskog predsjednika iz svojih redova,1
1031,s manje od 19 tisuća glasova razlike hdzova kandidatkinja kolinda grabar kitarović je pobijedila predsjednika u odlasku ivu josipovića i postala prvom hrvatskom predsjednicom na dosad najneizvjesnijim predsjedničkim izborima od hrvatske neovisnosti,0
1032,zbog tijesnog rezultata u prvom krugu u kojem je josipović pred kolindom grabar kitarović odnio tanku pobjedu aktualni predsjednički izbori ocijenjeni su najneizvjesnijim do sada,1
